1/26/2016,10:52:00,Burglary Non-Residential,2900 N 22ND ST,-75.16692969,39.99880436
1/22/2016,23:50:00,Burglary Residential,4500 SHELMIRE AVE,-75.0323538,40.03389917
2/4/2016,12:19:00,Burglary Residential,2900 N LAMBERT ST,-75.16459346,39.99896634
2/16/2016,8:26:00,Burglary Residential,3500 VISTA ST,-75.03775794,40.03884361
2/9/2016,9:35:00,Burglary Residential,6000 N 21ST ST,-75.15566714,40.04627677
2/16/2016,19:35:00,Burglary Residential,7200 BRADFORD ST,-75.05847736,40.04664922
1/22/2016,14:48:00,Burglary Residential,4400 SPRUCE ST,-75.21185682,39.95280153
2/9/2016,15:04:00,Burglary Residential,10100 HALDEMAN AVE,-75.01628479,40.09784045
1/30/2016,19:17:00,Burglary Non-Residential,2500 E MONMOUTH ST,-75.11115245,39.98270428
2/10/2016,22:03:00,Burglary Non-Residential,7800 CASTOR AV,-75.05949844,40.05836891
2/5/2016,18:48:00,Burglary Residential,800 RITNER ST,-75.16064251,39.91934084
2/1/2016,21:28:00,Burglary Residential,6300 SAYBROOK AV,-75.23222781,39.92607774
2/8/2016,5:02:00,Burglary Residential,1300 S 16TH ST,-75.17105365,39.93380097
2/13/2016,16:29:00,Burglary Residential,900 GRIFFITH ST,-75.07776461,40.0710325
2/3/2016,4:50:00,Burglary Residential,1500 N 17TH ST,-75.16326416,39.97651671
2/11/2016,1:48:00,Burglary Non-Residential,12300 ACADEMY RD,-74.97649788,40.09605825
1/28/2016,1:37:00,Burglary Non-Residential,300 FRANKLIN MILLS CIR,-74.96476663,40.08279976
1/26/2016,10:14:00,Burglary Non-Residential,7200 RISING SUN AVE,-75.08408979,40.06116611
2/3/2016,17:25:00,Burglary Residential,2900 TYSON AVE,-75.05515908,40.03843747
2/4/2016,19:23:00,Burglary Residential,2600 W SOMERSET ST,-75.17507732,39.99827335
2/16/2016,9:26:00,Burglary Residential,1900 CONLYN ST,-75.1525847,40.04295312
2/13/2016,3:32:00,Burglary Non-Residential,700 SANSOM ST,-75.15342238,39.94866364
1/27/2016,17:47:00,Burglary Residential,2500 S WANAMAKER ST,-75.21982767,39.9276892
2/6/2016,10:20:00,Burglary Residential,200 S MELVILLE ST,-75.21297672,39.95468417
2/11/2016,13:07:00,Burglary Residential,2900 ARAMINGO AVE,-75.11246421,39.98527502
2/15/2016,10:52:00,Burglary Residential,10100 JAMISON AVE B,-75.02127648,40.10059399
2/11/2016,8:39:00,Burglary Residential,3100 N 16TH ST,-75.15608074,40.00198986
2/10/2016,12:26:00,Burglary Residential,7200 OXFORD AVE,-75.08413441,40.06019944
1/22/2016,9:51:00,Burglary Non-Residential,6300 SAYBROOK AVE,-75.2322889,39.92603536
2/15/2016,10:42:00,Burglary Non-Residential,400 S 13TH ST,-75.16303074,39.94514765
2/14/2016,13:40:00,Burglary Residential,7200 LARGE ST,-75.06432856,40.05006181
2/15/2016,21:17:00,Burglary Residential,800 JACKSON ST,-75.16027681,39.92194223
2/1/2016,6:55:00,Burglary Non-Residential,7100 TORRESDALE AVE,-75.03826794,40.02847801
1/31/2016,4:03:00,Burglary Residential,3100 MILLER ST,-75.10554462,39.98629978
2/7/2016,11:14:00,Burglary Residential,1100 PRINCETON AVE,-75.07515502,40.05154409
2/9/2016,12:34:00,Burglary Residential,1800 S 54TH ST,-75.21873593,39.93622593
2/18/2016,2:58:00,Burglary Residential,2000 W SPENCER AV,-75.15533039,40.04732297
2/15/2016,12:10:00,Burglary Non-Residential,600 PARLIN ST,-75.02572967,40.10934927
2/12/2016,11:00:00,Burglary Residential,1700 S YEWDALL ST,-75.21995516,39.93654623
2/5/2016,8:24:00,Burglary Non-Residential,7000 FRANKFORD AVE,-75.04586317,40.03420402
2/7/2016,10:53:00,Burglary Non-Residential,7000 FRANKFORD AV,-75.04586317,40.03420402
1/29/2016,13:04:00,Burglary Residential,1600 W LEHIGH AV,-75.15818684,39.99442178
1/29/2016,18:41:00,Burglary Residential,500 S 48TH ST,-75.21891032,39.95019198
2/16/2016,14:44:00,Burglary Residential,600 CATHEDRAL RD,-75.24251663,40.06226131
2/18/2016,17:56:00,Burglary Residential,7000 LARGE ST,-75.06710447,40.04696079
1/24/2016,18:25:00,Burglary Residential,2800 N WOODSTOCK ST,-75.16442414,39.99690551
1/22/2016,19:31:00,Burglary Residential,4400 CHESTNUT ST,-75.21003831,39.95656557
2/17/2016,4:26:00,Burglary Residential,5400 WAYNE AVE,-75.17557152,40.02988603
1/27/2016,23:43:00,Burglary Residential,4400 ALDINE ST,-75.03574042,40.03321073
2/17/2016,8:27:00,Burglary Residential,7100 BROUS AV,-75.0547452,40.04055007
1/22/2016,9:08:00,Burglary Non-Residential,4400 CHESTNUT ST,-75.20997925,39.95664336
2/4/2016,17:52:00,Burglary Non-Residential,7500 CASTOR AVE,-75.06263279,40.05495404
1/26/2016,18:03:00,Burglary Residential,3400 DILLMAN ST,-75.1334366,40.00311847
1/28/2016,12:24:00,Burglary Residential,1800 W THOMPSON ST,-75.16624532,39.97418357
2/2/2016,0:22:00,Burglary Residential,1500 W NEDRO AVE,-75.14680466,40.04325117
2/2/2016,18:22:00,Burglary Residential,2100 RIPLEY ST,-75.05427614,40.05987733
2/10/2016,18:42:00,Burglary Residential,1100 W MONTGOMERY AVE,-75.15303353,39.9796004
2/16/2016,21:38:00,Burglary Residential,1300 DICKINSON ST,-75.1673228,39.93165448
2/17/2016,15:58:00,Burglary Residential,7500 VALLEY AV,-75.23412809,40.05126426
2/1/2016,16:08:00,Burglary Residential,7900 HENRY AVE,-75.23244172,40.05543493
2/16/2016,11:40:00,Burglary Non-Residential,1600 N 16TH ST,-75.16121956,39.97899189
2/1/2016,2:45:00,Burglary Residential,5300 N BROAD ST,-75.14562031,40.03523226
2/3/2016,18:02:00,Burglary Residential,4900 KINGSESSING AVE,-75.21522687,39.94305562
2/8/2016,13:08:00,Burglary Residential,1500 N 15TH ST,-75.15981368,39.97744531
2/8/2016,23:50:00,Burglary Residential,1500 WIDENER PL,-75.1460087,40.04386016
1/29/2016,8:08:00,Burglary Residential,900 BRIGHTON ST,-75.07870409,40.05257327
2/2/2016,13:06:00,Burglary Residential,7200 VANDIKE ST,-75.03548744,40.02916701
2/7/2016,13:32:00,Burglary Residential,7300 STATE RD,-75.03129087,40.02594253
1/27/2016,17:03:00,Burglary Residential,1800 TITAN ST,-75.17529589,39.93568504
2/8/2016,11:13:00,Burglary Residential,1500 FRANKFORD AVE,-75.1338283,39.97340439
2/12/2016,20:56:00,Burglary Residential,12600 CALPINE RD,-74.97120887,40.09932147
2/10/2016,10:53:00,Burglary Non-Residential,100 W CLEARFIELD ST,-75.12985026,39.99695337
1/25/2016,15:45:00,Burglary Residential,5700 REEDLAND ST,-75.22054741,39.92981086
2/10/2016,16:39:00,Burglary Residential,700 SNYDER AV,-75.15890458,39.92303155
2/1/2016,9:13:00,Burglary Residential,2000 CHELTEN AV,-75.15334321,40.05180809
2/17/2016,17:19:00,Burglary Residential,4900 WYNNEFIELD AV,-75.22140679,39.99070178
1/28/2016,16:02:00,Burglary Residential,8200 HENRY AVE,-75.23559137,40.06039176
2/10/2016,14:27:00,Burglary Residential,8200 HENRY AVE,-75.23568462,40.06034779
2/11/2016,8:52:00,Burglary Residential,3200 GUILFORD ST,-75.04559773,40.04151616
1/21/2016,19:26:00,Burglary Residential,7300 HILL RD,-75.22687956,40.04865831
2/9/2016,8:42:00,Burglary Residential,4600 HARTEL AVE,-75.02801219,40.03499018
1/25/2016,21:18:00,Burglary Residential,3500 DECATUR ST,-75.03018592,40.04215863
1/27/2016,17:15:00,Burglary Residential,1100 FRIENDSHIP ST,-75.07408635,40.05192804
1/27/2016,18:05:00,Burglary Residential,1900 WHARTON ST,-75.17586105,39.93525993
2/1/2016,13:01:00,Burglary Residential,1100 BYBERRY RD,-75.00785264,40.11907595
2/16/2016,16:06:00,Burglary Residential,6300 OLD YORK RD 317,-75.14461472,40.04931146
2/16/2016,13:48:00,Burglary Non-Residential,1200 JACKSON ST,-75.16785087,39.92283565
1/22/2016,0:15:00,Burglary Residential,700 SUMMIT AV,-75.23058537,40.05940499
1/31/2016,13:23:00,Burglary Residential,6100 REEDLAND ST,-75.22679625,39.9255372
2/17/2016,8:37:00,Burglary Residential,1900 GERRITT ST,-75.17700162,39.93364098
2/2/2016,12:59:00,Burglary Residential,3300 FAIRDALE RD,-74.97915748,40.09617912
2/3/2016,8:22:00,Burglary Non-Residential,3600 B ST,-75.12381235,40.00520515
1/22/2016,10:11:00,Burglary Residential,5700 WOODBINE AV,-75.23913765,39.98998558
2/8/2016,19:39:00,Burglary Residential,700 TREE ST,-75.16004403,39.92146826
2/10/2016,18:43:00,Burglary Residential,2200 N 53RD ST,-75.2311321,39.9914121
2/7/2016,4:16:00,Burglary Non-Residential,6900 FRANKFORD AVE,-75.04862158,40.03293557
1/22/2016,4:57:00,Burglary Non-Residential,100 S 43RD ST,-75.20859079,39.95543061
1/29/2016,9:51:00,Burglary Non-Residential,3500 B ST,-75.12434737,40.00269599
1/26/2016,12:51:00,Burglary Residential,1600 PARRISH ST,-75.16480674,39.96901028
2/3/2016,12:17:00,Burglary Residential,5200 N SYDENHAM ST,-75.14834668,40.03368688
2/11/2016,12:27:00,Burglary Residential,1600 N 20TH ST,-75.16768078,39.97901439
1/28/2016,11:06:00,Burglary Residential,1900 TURNER ST,-75.16712852,39.97897259
2/4/2016,18:25:00,Burglary Residential,4800 CEDAR AVE,-75.21916756,39.94956049
2/17/2016,6:29:00,Burglary Residential,1900 GERRITT ST,-75.17726393,39.93367339
2/9/2016,16:03:00,Burglary Residential,3500 RHAWN ST,-75.0290544,40.04235693
1/26/2016,13:22:00,Burglary Non-Residential,12600 DUNKS FERRY RD,-74.97174313,40.10212485
2/3/2016,9:16:00,Burglary Non-Residential,11300 ACADEMY RD,-74.98774689,40.08555832
2/10/2016,10:51:00,Burglary Residential,1100 GREENWICH ST,-75.16308101,39.93055919
2/2/2016,11:43:00,Burglary Residential,3300 AMBER ST,-75.10545765,39.99461755
2/7/2016,10:15:00,Burglary Residential,1100 PRINCETON AVE,-75.07491482,40.05141004
1/30/2016,8:39:00,Burglary Residential,400 MOYER ST,-75.13068809,39.97110814
1/22/2016,12:25:00,Burglary Non-Residential,1600 N 52ND ST,-75.22538457,39.97949367
2/3/2016,12:49:00,Burglary Residential,2500 S GROSS ST,-75.22781646,39.92340137
2/8/2016,21:17:00,Burglary Residential,1200 S 19TH ST,-75.17516357,39.93670931
1/21/2016,9:00:00,Burglary Non-Residential,1800 E PASSYUNK AVE,-75.16693617,39.92702875
2/4/2016,21:29:00,Burglary Residential,12000 SEWELL RD,-75.00798879,40.11904753
2/11/2016,7:32:00,Burglary Non-Residential,100 W CLEARFIELD ST,-75.12985026,39.99695337
1/21/2016,15:28:00,Thefts,7400 BUSTLETON AVE,-75.0581373,40.04990789
1/25/2016,16:45:00,Thefts,1300 MARKET ST,-75.16148534,39.95207291
1/28/2016,2:23:00,Thefts,2300 COTTMAN AVE,-75.05838166,40.04686772
1/29/2016,3:38:00,Thefts,4300 BYBERRY RD,-74.96476318,40.08230141
2/4/2016,12:46:00,Thefts,7100 E ROOSEVELT BLVD,-75.05646607,40.04200574
2/6/2016,13:24:00,Thefts,7900 CASTOR AV,-75.05621041,40.06184747
2/8/2016,13:17:00,Thefts,7900 CASTOR AVE,-75.05621041,40.06184747
2/9/2016,16:58:00,Thefts,7400 BUSTLETON AVE,-75.0581373,40.04990789
2/17/2016,16:01:00,Thefts,15500 BUSTLETON AVE,-75.00945221,40.13414501
2/18/2016,12:37:00,Thefts,1300 MARKET ST,-75.16148534,39.95207291
2/18/2016,16:26:00,Thefts,7400 BUSTLETON AV,-75.0581373,40.04990789
2/16/2016,7:44:00,Theft from Vehicle,1600 W GIRARD AV,-75.16276202,39.97185271
2/16/2016,12:44:00,Theft from Vehicle,1300 N 10TH ST,-75.15208404,39.97309743
1/26/2016,7:14:00,Theft from Vehicle,15000 CARTER RD,-74.99171626,40.12034814
1/26/2016,12:09:00,Theft from Vehicle,3600 N FRONT ST,-75.12805628,40.00444571
1/27/2016,11:10:00,Theft from Vehicle,2900 BELGRADE ST,-75.11190357,39.98238085
2/3/2016,8:01:00,Theft from Vehicle,12800 MC CARTHY CIR,-74.96310902,40.09413156
2/5/2016,14:34:00,Theft from Vehicle,1100 W GIRARD AV,-75.15419038,39.97083509
2/7/2016,15:56:00,Theft from Vehicle,0 MAPLEWOOD MALL,-75.17542557,40.0337633
2/8/2016,16:04:00,Theft from Vehicle,2900 DISSTON ST,-75.05597993,40.03786371
2/9/2016,19:46:00,Theft from Vehicle,1900 E OAKDALE ST,-75.12484404,39.98838902
2/10/2016,16:05:00,Theft from Vehicle,3200 B ST,-75.12542756,39.99810706
1/25/2016,20:23:00,Thefts,400 S 42ND ST,-75.20724969,39.95046727
2/4/2016,18:57:00,Thefts,1200 WALNUT ST,-75.1616624,39.94907336
1/31/2016,16:34:00,Thefts,4400 DECATUR ST,-75.02796029,40.03735424
2/4/2016,0:55:00,Thefts,2600 E NORRIS ST,-75.12267612,39.97400951
1/21/2016,8:43:00,Thefts,1100 MARKET ST,-75.15942317,39.95181335
1/22/2016,17:50:00,Thefts,100 S 13TH ST,-75.1619037,39.94981558
1/27/2016,22:26:00,Thefts,1100 S 10TH ST,-75.16001187,39.93673649
1/30/2016,15:49:00,Theft from Vehicle,1000 SHACKAMAXON ST,-75.13247792,39.96687804
2/3/2016,9:02:00,Theft from Vehicle,5900 N 21ST ST,-75.1559209,40.0437793
2/5/2016,7:39:00,Theft from Vehicle,1800 ROSELYN ST,-75.15132529,40.04566532
2/5/2016,8:02:00,Theft from Vehicle,1400 RIVERSIDE DR,-74.98463101,40.09640032
2/13/2016,16:46:00,Theft from Vehicle,4800 FLORENCE AV,-75.21998407,39.94767851
2/16/2016,13:50:00,Theft from Vehicle,3300 PRINCETON AV,-75.04774219,40.03627172
2/9/2016,14:31:00,Thefts,3300 ARAMINGO AV,-75.10386551,39.98986818
1/24/2016,16:38:00,Thefts,3900 CONSHOHOCKEN AVE 634,-75.20948335,40.00246711
1/26/2016,13:47:00,Thefts,1200 E COLUMBIA AVE,-75.13118314,39.97165202
1/27/2016,10:37:00,Thefts,4400 CITY AVE,-75.22133541,40.00358522
2/10/2016,15:43:00,Thefts,2500 ARAMINGO AV,-75.11884238,39.97826308
2/10/2016,21:25:00,Thefts,7600 CASTOR AV,-75.061348,40.05628032
2/13/2016,11:50:00,Thefts,2900 POPLAR ST,-75.18388568,39.97320092
1/27/2016,17:30:00,Thefts,1300 N 16TH ST,-75.16218732,39.9740372
1/31/2016,2:42:00,Thefts,2000 FRANKFORD AVE,-75.13046543,39.97865338
2/16/2016,12:33:00,Thefts,3200 RYAN AV,-75.04434457,40.04196776
2/17/2016,10:14:00,Thefts,3700 WALNUT ST,-75.19681293,39.95344535
2/17/2016,23:03:00,Thefts,1700 COTTMAN AV,-75.06974359,40.05335777
2/1/2016,10:37:00,Thefts,1400 N BROAD ST,-75.15859066,39.97582455
2/18/2016,17:08:00,Thefts,1700 GREEN ST,-75.16600151,39.96436259
2/2/2016,11:04:00,Thefts,2700 HOPE ST,-75.13148183,39.99101587
2/2/2016,18:54:00,Thefts,100 W PHIL ELLENA ST,-75.18684263,40.0500949
1/30/2016,13:30:00,Theft from Vehicle,1600 TITAN ST,-75.17087731,39.93500303
2/2/2016,13:10:00,Theft from Vehicle,2200 E ALBERT ST,-75.12080444,39.98275091
2/6/2016,13:53:00,Theft from Vehicle,2800 BROWN ST,-75.18269124,39.97064427
2/12/2016,14:51:00,Theft from Vehicle,2200 COTTMAN AV,-75.06184924,40.04890988
2/5/2016,16:38:00,Thefts,3700 ARAMINGO AVE,-75.09211654,39.99583053
2/10/2016,10:20:00,Thefts,7400 BUSTLETON AVE,-75.0581373,40.04990789
2/10/2016,15:52:00,Thefts,6000 WOODLAND AVE,-75.22813478,39.92987726
1/22/2016,10:22:00,Thefts,400 BYBERRY RD,-75.02006504,40.12629339
2/16/2016,23:58:00,Thefts,3200 RICHMOND ST,-75.10009135,39.98373568
2/18/2016,12:24:00,Thefts,3700 ARAMINGO AV,-75.09211654,39.99583053
1/25/2016,18:15:00,Thefts,1500 N BROAD ST,-75.1582878,39.97724066
1/25/2016,19:54:00,Thefts,1300 MARKET ST,-75.16148534,39.95207291
1/26/2016,2:20:00,Thefts,3900 ARAMINGO AVE,-75.08934465,39.99729256
1/22/2016,9:02:00,Theft from Vehicle,1300 WHARTON ST,-75.16600505,39.93390382
1/31/2016,9:05:00,Thefts,3900 ARAMINGO AVE,-75.08934465,39.99729256
1/31/2016,9:41:00,Thefts,6600 E ROOSEVELT BLVD,-75.06425281,40.03615004
1/31/2016,20:15:00,Thefts,2300 COTTMAN AVE,-75.05838166,40.04686772
2/1/2016,11:44:00,Thefts,900 N BROAD ST,-75.15971253,39.97044347
2/2/2016,16:57:00,Thefts,2100 E LEHIGH AVE,-75.12062614,39.98510325
2/3/2016,18:09:00,Thefts,4300 BYBERRY RD,-74.96476318,40.08230141
2/4/2016,17:37:00,Thefts,2100 COTTMAN AV,-75.06379203,40.04996942
1/29/2016,10:52:00,Theft from Vehicle,1500 S JUNIPER ST,-75.16728275,39.9310823
2/1/2016,1:36:00,Thefts,4300 LORING ST,-75.03495014,40.03532544
2/3/2016,12:44:00,Thefts,4200 LONGSHORE AV,-75.04659475,40.03028913
2/2/2016,11:53:00,Thefts,5500 LANSDOWNE AV,-75.22663665,39.97749053
2/3/2016,17:25:00,Thefts,3100 WALNUT ST,-75.18668145,39.95217768
2/4/2016,17:07:00,Thefts,1400 S BOUVIER ST,-75.17384293,39.93315672
2/9/2016,16:08:00,Thefts,3400 WALNUT ST,-75.19252122,39.95291318
1/24/2016,8:35:00,Theft from Vehicle,1400 W INDIANA AV,-75.1550154,39.9987517
2/4/2016,17:06:00,Theft from Vehicle,15100 MILFORD ST,-74.98865692,40.12380951
2/8/2016,8:46:00,Thefts,5000 CITY AVE,-75.23149285,39.99881766
2/15/2016,12:31:00,Thefts,2700 CASTOR AVE,-75.09067589,39.99034326
2/16/2016,17:49:00,Thefts,3600 WALNUT ST,-75.19491393,39.95320936
2/17/2016,16:33:00,Thefts,3500 CEDAR ST,-75.09880022,39.99173432
2/17/2016,18:14:00,Thefts,2200 W ALLEGHENY AVE,-75.16592129,40.00332387
1/26/2016,19:17:00,Thefts,2100 COTTMAN AVE,-75.06294595,40.04942531
1/27/2016,15:53:00,Thefts,4800 MARKET ST,-75.21718363,39.95900486
1/31/2016,17:19:00,Thefts,3700 ARAMINGO AVE,-75.09211654,39.99583053
2/2/2016,18:08:00,Thefts,2200 COTTMAN AV,-75.06001522,40.04775202
2/16/2016,7:22:00,Theft from Vehicle,2100 SHELMIRE AV,-75.06080544,40.05304365
1/29/2016,16:01:00,Theft from Vehicle,2100 S 12TH ST,-75.166071,39.92389793
2/2/2016,8:35:00,Theft from Vehicle,7100 STATE RD,-75.03374748,40.02466034
2/2/2016,9:36:00,Theft from Vehicle,4500 MARPLE ST,-75.03071115,40.03408835
2/4/2016,21:30:00,Theft from Vehicle,2500 ARAMINGO AVE,-75.11924126,39.97764744
2/5/2016,2:00:00,Theft from Vehicle,1600 CECIL B MOORE AV,-75.16237111,39.97922458
1/30/2016,14:52:00,Thefts,1500 S FRANKLIN ST,-75.15776067,39.92926225
1/27/2016,17:35:00,Thefts,300 S 34TH ST,-75.19264443,39.95043844
2/9/2016,19:07:00,Thefts,7100 GERMANTOWN AV,-75.19035169,40.05928186
2/7/2016,14:58:00,Theft from Vehicle,2400 POPLAR ST,-75.17656848,39.97228037
2/8/2016,11:44:00,Theft from Vehicle,1100 S 12TH ST,-75.16309761,39.9374065
2/17/2016,8:12:00,Theft from Vehicle,15000 POQUESSING CREEK LA,-74.99012623,40.12485317
2/3/2016,10:57:00,Thefts,4400 SPRUCE ST,-75.21185682,39.95280153
2/11/2016,2:18:00,Thefts,2900 CEDAR ST,-75.11176127,39.98504916
2/13/2016,10:57:00,Thefts,11000 E ROOSEVELT BLVD,-75.00796053,40.10074494
1/31/2016,15:44:00,Theft from Vehicle,2100 FERNON ST,-75.1813857,39.93168703
2/15/2016,10:27:00,Theft from Vehicle,800 TASKER ST,-75.15958156,39.92929817
1/27/2016,22:06:00,Theft from Vehicle,S 07TH ST / MORRIS ST,-75.15711861,39.9277616
1/28/2016,1:34:00,Thefts,4300 BYBERRY RD,-74.96476318,40.08230141
2/1/2016,18:25:00,Thefts,2300 COTTMAN AVE,-75.05838166,40.04686772
2/3/2016,19:18:00,Thefts,10900 BUSTLETON AV,-75.02362827,40.11207947
2/12/2016,23:15:00,Thefts,4300 BYBERRY RD,-74.96476318,40.08230141
2/13/2016,13:09:00,Thefts,4300 BYBERRY RD,-74.96476318,40.08230141
2/18/2016,16:09:00,Thefts,1300 MARKET ST,-75.16148534,39.95207291
2/1/2016,17:31:00,Thefts,2000 N 54TH ST,-75.23220044,39.98665671
2/14/2016,21:33:00,Thefts,1200 WILDER ST,-75.16437131,39.93158394
2/16/2016,10:19:00,Theft from Vehicle,1400 FRANKFORD AV,-75.13442061,39.97232087
2/18/2016,9:15:00,Theft from Vehicle,2600 E SELTZER ST,-75.1135093,39.98040344
1/25/2016,23:00:00,Theft from Vehicle,900 N 17TH ST,-75.16454127,39.97112938
1/31/2016,14:34:00,Theft from Vehicle,1000 MARLBOROUGH ST,-75.13065257,39.96757451
1/31/2016,18:08:00,Theft from Vehicle,N 27TH ST / POPLAR ST,-75.18073152,39.97285034
2/3/2016,19:36:00,Theft from Vehicle,4700 WELLINGTON ST,-75.03670399,40.02930714
2/9/2016,10:59:00,Theft from Vehicle,3801 S BROAD ST,-75.17430642,39.90149552
2/14/2016,18:13:00,Theft from Vehicle,7100 OAKLAND ST,-75.06393694,40.04611861
2/14/2016,18:20:00,Theft from Vehicle,6600 GREENE ST,-75.19272864,40.04442158
1/31/2016,13:44:00,Thefts,800 N 29TH ST,-75.18409513,39.97201853
2/2/2016,17:56:00,Thefts,1455 FRANKLIN MIL,-74.95943111,40.08651261
2/8/2016,21:53:00,Thefts,1200 SAINT JAMES ST,-75.16161036,39.94829732
2/13/2016,2:20:00,Thefts,S 42ND ST / PINE ST,-75.20714815,39.95117068
1/23/2016,19:23:00,Thefts,3400 SPRUCE ST,-75.19307393,39.95055943
1/26/2016,16:57:00,Thefts,3400 SPRUCE ST,-75.19396678,39.95058743
2/1/2016,18:19:00,Theft from Vehicle,N 19TH ST / W ROCKLAND ST,-75.15517424,40.02868385
2/5/2016,3:55:00,Theft from Vehicle,3200 WOODHAVEN RD,-74.98483198,40.09739252
2/5/2016,8:30:00,Theft from Vehicle,12400 KNIGHTS RD,-74.96864665,40.08964821
2/12/2016,13:45:00,Theft from Vehicle,1800 W OXFORD ST,-75.16461629,39.97806613
2/5/2016,14:56:00,Thefts,2600 TULIP ST,-75.12078896,39.98267327
2/6/2016,2:31:00,Thefts,5700 N WOODSTOCK ST,-75.15466568,40.04155366
1/21/2016,9:27:00,Thefts,4600 DISSTON ST,-75.04265938,40.02707696
1/21/2016,10:53:00,Thefts,7700 SUMMERDALE AVE A2,-75.06515611,40.06110958
1/26/2016,0:59:00,Thefts,2700 CONESTOGA TER,-75.21500484,39.93138087
2/10/2016,14:29:00,Thefts,1200 E SUSQUEHANNA AV,-75.12548035,39.97348411
2/12/2016,17:43:00,Thefts,3800 WALNUT ST,-75.19869077,39.95368099
1/28/2016,3:26:00,Thefts,2700 N 22ND ST,-75.16739676,39.99665553
2/14/2016,16:19:00,Thefts,200 E WESTMORELAND ST,-75.12636325,39.9998494
1/28/2016,18:50:00,Thefts,3300 N MARSTON ST,-75.17285725,40.00709775
1/28/2016,23:31:00,Thefts,200 LOCUST ST 6E,-75.14483761,39.94505239
1/29/2016,14:00:00,Thefts,1500 S WOODSTOCK ST,-75.17841916,39.93223621
1/29/2016,16:21:00,Thefts,100 S 44TH ST,-75.20982455,39.95590959
1/30/2016,22:17:00,Thefts,4000 CHESTNUT ST,-75.20257118,39.9556339
2/1/2016,6:48:00,Thefts,3400 SPRUCE ST,-75.19396678,39.95058743
2/2/2016,21:41:00,Thefts,100 W WESTMORELAND ST,-75.12996777,40.0002331
2/9/2016,10:37:00,Theft from Vehicle,2100 E SERGEANT ST,-75.12504161,39.98421908
2/5/2016,15:31:00,Thefts,2400 ARAMINGO AVE,-75.11981763,39.97613575
2/7/2016,12:57:00,Thefts,7400 BUSTLETON AVE,-75.0581373,40.04990789
2/8/2016,13:33:00,Thefts,4000 WOODHAVEN RD,-74.97143864,40.08640684
2/12/2016,11:14:00,Thefts,7300 FRANKFORD AV,-75.04034441,40.03700453
2/12/2016,13:56:00,Thefts,11600 BUSTLETON AVE,-75.01799917,40.11882788
2/13/2016,13:25:00,Theft from Vehicle,2500 EDGEMONT ST,-75.11903196,39.97559509
2/13/2016,20:02:00,Theft from Vehicle,4800 FLORENCE AV,-75.21964809,39.9479199
1/21/2016,16:58:00,Thefts,2100 E SUSQUEHANNA AV,-75.1309658,39.98120645
1/22/2016,8:38:00,Thefts,2700 E CAMBRIA ST,-75.11007162,39.98020852
1/22/2016,12:50:00,Thefts,2200 MEMPHIS ST,-75.12740553,39.97823669
2/18/2016,16:51:00,Theft from Vehicle,1455 FRANKLIN MIL,-74.95943111,40.08651261
2/17/2016,12:21:00,Thefts,10900 BUSTLETON AV,-75.02362827,40.11207947
1/21/2016,19:46:00,Thefts,900 N BROAD ST,-75.15960913,39.97094421
1/25/2016,20:27:00,Thefts,3500 CEDAR ST,-75.09880022,39.99173432
1/31/2016,21:11:00,Thefts,3700 ARAMINGO AVE,-75.09211654,39.99583053
2/1/2016,3:47:00,Thefts,1400 S 10TH ST,-75.16095361,39.93196131
2/4/2016,21:35:00,Thefts,600 MOORE ST,-75.1558739,39.92629164
1/22/2016,20:06:00,Thefts,1400 N BROAD ST 1,-75.15883158,39.97453881
2/4/2016,20:23:00,Thefts,3200 CHESTNUT ST,-75.18746822,39.95376336
2/5/2016,15:17:00,Thefts,6800 WALKER ST,-75.04675415,40.03020951
2/5/2016,20:37:00,Thefts,900 PRINCETON AV,-75.07962693,40.05393591
2/8/2016,18:24:00,Thefts,1700 N 13TH ST,-75.15534379,39.97989133
2/9/2016,9:37:00,Thefts,3100 N 02ND ST,-75.13329292,39.9985695
2/17/2016,11:30:00,Thefts,4400 CITY AV,-75.22133541,40.00358522
2/9/2016,21:41:00,Thefts,2400 W ALLEGHENY AV,-75.16896513,40.0037148
2/11/2016,10:17:00,Thefts,2700 N AMERICAN ST,-75.1360431,39.99185878
2/11/2016,10:56:00,Thefts,4300 LOCUST ST,-75.20922127,39.95371951
2/17/2016,22:30:00,Thefts,2400 W ALLEGHENY AV,-75.16896513,40.0037148
1/21/2016,13:18:00,Thefts,900 N 11TH ST,-75.15440135,39.96938076
1/21/2016,15:44:00,Thefts,6100 WOODLAND AVE,-75.23019056,39.92843104
1/27/2016,16:57:00,Thefts,1200 CHESTNUT ST,-75.16045347,39.95039259
1/29/2016,7:37:00,Thefts,4000 MONUMENT RD,-75.21348943,40.006611
2/4/2016,15:23:00,Thefts,5600 LANCASTER AVE,-75.23413048,39.98038704
1/27/2016,9:01:00,Theft from Vehicle,2800 N AMERICAN ST,-75.1355821,39.99460469
1/31/2016,13:49:00,Theft from Vehicle,1500 WILLINGTON ST,-75.16228323,39.97776817
2/1/2016,13:33:00,Theft from Vehicle,1000 DICKINSON ST,-75.16128785,39.93077697
2/3/2016,16:37:00,Theft from Vehicle,7100 SHELBOURNE ST,-75.08884329,40.05980366
2/6/2016,18:29:00,Theft from Vehicle,6400 BUIST AV,-75.22769523,39.92184245
